,id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
12748,1024030,149,65,1445,521.89,728.53,1,1,592.5845960634443
12749,1364534,149,65,2444,501.52,726.53,1,0,340.43872652526653
12750,1004040,149,65,2867,517.07,726.53,1,1,601.7779408138915
12751,1253135,149,65,2760,244.5,243.5,0,0,282.79163016529856
12752,1295314,149,65,1525,320.13,320.13,0,0,223.44770536761848
12753,1472784,149,65,2704,319.13,320.13,0,0,229.46496471196542
12754,1446802,149,65,2492,447.23,447.23,0,0,139.01367401080824
12755,1089465,149,65,1543,372.51,483.09,1,0,468.89300405797854
12756,1142103,149,65,2304,369.63,474.39,1,1,741.1798608768777
12757,1398069,149,65,2664,269.69,268.69,0,0,264.6702439173002
12758,1204844,149,65,2569,277.42,278.42,0,0,258.05284547030703
12759,1332593,149,65,2490,270.63,271.63,0,0,262.43165638830976
12760,1356109,149,39,1885,117.37,119.37,0,0,378.86254623252194
12761,1168517,149,39,1993,115.49,114.49,0,0,381.8119631102751
12762,1064667,149,39,2539,121.25,122.25,0,0,379.6671698497297
12763,1207447,149,39,2631,97.0,153.26,0,1,641.0955221050051
12764,1014733,149,39,1248,95.12,147.44,0,1,637.2016599637237
12765,1225294,149,39,1778,176.57,177.57,0,0,337.21706616045276
12766,1209533,149,39,1062,174.63,174.63,0,0,335.4938730333357
12767,1484452,149,39,2707,179.51,178.51,0,0,340.3772038244199
12768,1022654,149,39,1207,369.63,368.63,0,0,199.86706821136033
12769,1051967,149,39,1230,331.77,331.77,0,0,226.1479164801633
12770,1240063,149,39,2290,242.53,242.53,0,0,293.8182914126121
12771,1155281,149,39,1727,421.95,422.95,0,0,164.9579875206906
12772,1284527,149,39,1109,211.46,311.43,0,0,272.89269470746405
12773,1466754,149,39,2577,321.13,320.13,0,0,240.47358558162435
12774,1194391,149,39,2640,320.13,320.13,0,0,241.10824045980064
12775,1398744,149,39,1878,319.13,319.13,0,0,238.13402828839116
12776,1181108,149,39,1216,416.13,416.13,0,0,166.9434416488512
12777,1137782,149,39,2826,326.92,326.92,0,0,237.24550362591998
12778,1295058,149,39,1754,285.18,286.18,0,0,260.9649401840312
12779,1258282,149,39,1971,291.06,289.06,0,0,259.0002630153353
12780,1406300,149,39,1902,447.23,447.23,0,0,148.45078561300744
12781,1211169,149,39,1247,446.23,446.23,0,0,145.99264752572003
12782,1194629,149,39,1770,425.83,486.03,0,0,140.52911169751474
12783,1005691,149,39,1558,512.19,512.19,0,1,365.69716154272993
12784,1046988,149,39,2581,512.19,512.19,0,1,370.6312156367197
12785,1096972,149,39,1962,513.19,513.19,0,1,366.94469593735704
12786,1301880,149,39,1445,508.28,728.53,1,1,609.369512965877
12787,1260314,149,39,2444,516.04,728.53,1,1,611.6208182914496
12788,1232444,149,39,2867,534.53,727.53,1,0,343.4718044276844
12789,1447544,149,39,1525,321.13,321.13,0,0,235.02945210880654
12790,1406706,149,39,2704,320.13,319.13,0,0,241.7871291184817
12791,1223580,149,39,2492,445.23,447.23,0,0,151.95802410798296
12792,1348953,149,39,1543,379.33,467.54,1,1,749.1194067806107
12793,1011094,149,39,2304,375.45,442.35,1,1,763.3988602484824
12794,1483095,149,39,2664,284.24,284.24,0,0,266.38313687955247
12795,1300527,149,39,2569,272.57,273.57,0,0,273.7354832030589
12796,1005857,149,39,2490,280.36,280.36,0,0,268.263820790136
12797,1003610,149,102,1885,139.71,121.31,0,1,605.4351978969194
12798,1408456,149,102,1993,138.71,140.68,0,1,599.1159481890604
12799,1403849,149,102,2539,141.68,144.56,0,1,599.3304921059416
12800,1136386,149,102,2139,291.03,290.03,0,0,229.69931177685362
12801,1432249,149,102,2631,99.0,155.26,0,0,345.48850575537085
12802,1316934,149,102,1248,98.0,155.26,0,0,339.14892581447657
12803,1166592,149,102,1778,183.33,185.33,0,0,302.34599280043415
12804,1088047,149,102,1062,181.45,181.45,0,0,300.95094808555484
12805,1291558,149,102,2707,162.99,194.06,0,0,310.3231851589306
12806,1046242,149,102,1207,335.62,337.62,0,0,192.83563286568108
12807,1228604,149,102,1230,324.04,323.04,0,0,202.17485231842312
12808,1006243,149,102,2322,330.77,330.77,0,0,202.35371585935724
12809,1148911,149,102,2290,255.14,298.79,0,0,239.0569203479064
12810,1327287,149,102,1727,447.23,445.23,0,0,118.58509971974519
12811,1148661,149,102,1109,215.34,310.43,0,0,242.21734946397243
12812,1027599,149,102,2640,320.13,320.13,0,0,211.34618330047533
12813,1481882,149,102,1878,319.13,319.13,0,0,208.37197112906586
12814,1165440,149,102,2306,336.62,337.62,0,0,197.80544607862515
12815,1302279,149,102,1216,412.25,414.25,0,0,139.1608740117648
12816,1211613,149,102,2126,507.31,507.31,0,0,77.65260685787803
12817,1170520,149,102,2826,326.92,326.92,0,0,207.48344646659473
12818,1092468,149,102,1754,328.83,329.83,0,0,200.60392716457625
12819,1183386,149,102,1971,327.86,328.86,0,0,202.33052149655668
12820,1169545,149,102,1558,563.6,564.6,0,0,35.08318013937753
12821,1443667,149,102,2581,564.6,563.6,0,0,40.05664489159062
12822,1334075,149,102,1962,564.6,562.6,0,0,37.4413410319969
12823,1145192,149,102,1445,499.58,727.53,1,0,318.41266358075194
12824,1038003,149,102,2444,486.03,727.53,1,0,327.7132780036587
12825,1384196,149,102,2867,510.28,728.53,1,0,321.36139416588514
12826,1412656,149,102,2760,243.5,244.5,0,0,265.27291609604293
12827,1055295,149,102,1525,320.13,320.13,0,0,205.9684019565862
12828,1040402,149,102,2704,319.13,321.13,0,0,211.61545246826904
12829,1305104,149,102,1543,369.63,483.09,1,0,452.3663993893358
12830,1156779,149,102,2304,364.78,484.09,1,0,457.27095775894264
12831,1461293,149,102,2664,323.07,323.07,0,0,209.40097763434323
12832,1071792,149,102,2569,305.61,304.61,0,0,221.55257219431525
12833,1193704,149,102,2490,267.72,268.72,0,0,246.99228336795275
12834,1147855,149,110,1885,118.34,120.34,0,0,344.64120343067634
12835,1407308,149,110,1993,117.4,116.4,0,0,346.9316737217508
12836,1021817,149,110,2539,119.31,121.31,0,0,347.1155486058953
12837,1365027,149,110,2139,291.03,292.03,0,0,225.17958526589678
12838,1084190,149,110,2631,94.12,145.53,0,0,346.92562394283505
12839,1472270,149,110,1248,90.24,151.38,0,0,339.37302107324547
12840,1245033,149,110,1778,180.48,178.48,0,0,302.0453892557109
12841,1038126,149,110,1062,182.42,180.42,0,0,297.23208010836265
12842,1308774,149,110,2707,186.27,187.27,0,0,301.35661278610854
12843,1096561,149,110,1207,324.01,324.01,0,0,197.93543303786873
12844,1392101,149,110,1230,324.04,322.04,0,0,198.7657523054586
12845,1032755,149,110,2322,328.83,329.83,0,0,199.56415177484809
12846,1167841,149,110,2290,236.68,237.68,0,0,264.00760756655785
12847,1421534,149,110,1727,447.23,445.23,0,0,114.80579087411661
12848,1026941,149,110,1109,227.04,310.43,0,0,234.5677019773861
12849,1218181,149,110,1571,630.53,629.53,0,0,-14.811409436795316
12850,1252535,149,110,2956,630.53,630.53,0,0,-8.50159390956128
12851,1458926,149,110,2104,639.23,640.23,0,0,-19.079863887888905
12852,1181288,149,110,2577,321.13,320.13,0,0,206.93221957667043
12853,1453177,149,110,2640,321.13,320.13,0,0,207.23607628040588
12854,1290817,149,110,1878,320.13,320.13,0,0,203.89165527633236
12855,1191933,149,110,1216,412.25,412.25,0,0,136.12198283146438
12856,1072907,149,110,2126,508.31,508.31,0,0,73.17229100514447
12857,1149758,149,110,2826,327.92,327.92,0,0,203.00313061386117
12858,1363331,149,110,1754,330.83,329.83,0,0,196.16302197006598
12859,1232116,149,110,1971,291.03,290.03,0,0,225.10971838793046
12860,1111671,149,110,1902,447.23,446.23,0,0,115.2796284407176
12861,1431212,149,110,1247,446.23,447.23,0,0,112.0810726881021
12862,1260318,149,110,1770,454.93,454.93,0,0,108.87501351218566
12863,1007979,149,110,1558,511.19,513.19,0,0,67.6734397034536
12864,1300132,149,110,2581,513.19,513.19,0,0,71.94589744856171
12865,1468244,149,110,1962,513.19,511.19,0,0,69.7008024216322
12866,1259749,149,110,1445,491.79,728.53,1,0,316.84006368135334
12867,1213726,149,110,2444,501.52,726.53,1,1,583.6230594447048
12868,1015552,149,110,2867,510.28,726.53,1,0,318.3225029855848
12869,1321503,149,110,2760,244.5,244.5,0,0,261.16280907597354
12870,1299417,149,110,1525,321.13,319.13,0,0,202.2285037691808
12871,1403037,149,110,2704,321.13,320.13,0,1,471.987701282522
12872,1141868,149,110,2492,456.93,456.93,0,0,110.95529378522963
12873,1131022,149,110,1543,367.69,446.26,1,1,727.3065754852398
12874,1053785,149,110,2304,374.45,434.56,1,1,733.0722192244225
12875,1415612,149,110,2664,244.44,303.64,0,0,238.8254868636605
12876,1015692,149,110,2569,294.91,295.91,0,0,224.53362065938109
12877,1191552,149,110,2490,256.14,254.14,0,0,252.44126216259144
12878,1403461,149,132,1885,157.14,149.41,0,1,575.0941093474476
12879,1332254,149,132,1993,157.14,150.38,0,1,575.2559039861669
12880,1155391,149,132,2539,157.14,158.14,0,0,310.5735630343016
12881,1010155,149,132,2631,97.0,163.93,0,0,328.7679833539476
12882,1035382,149,132,1248,98.0,165.93,0,0,321.02638939884343
12883,1359199,149,132,1778,188.18,190.18,0,0,284.77370064486803
12884,1126332,149,132,1062,191.15,190.15,0,0,280.348980778194
12885,1194544,149,132,2707,182.39,235.77,0,0,274.2918819932521
12886,1193216,149,132,1207,378.33,377.33,0,0,149.833841919115
12887,1321873,149,132,1230,382.24,381.24,0,0,147.2038363338096
12888,1176118,149,132,2322,381.21,382.21,0,0,152.45230541721378
12889,1352350,149,132,2290,267.75,296.82,0,0,221.44245859744848
12890,1317428,149,132,1727,431.65,433.65,0,0,113.85354538867625
12891,1324687,149,132,1109,215.4,294.94,0,0,233.75962822036539
12892,1199138,149,132,1571,581.03,581.03,0,0,9.125129256755372
12893,1499661,149,132,2956,581.03,583.03,0,0,15.06473595132536
12894,1285022,149,132,2577,319.13,319.13,0,0,197.57092543273757
12895,1095276,149,132,2640,320.13,319.13,0,0,197.54398396203214
12896,1309363,149,132,1878,319.13,320.13,0,0,193.82935412529451
12897,1118148,149,132,2306,336.62,335.62,0,0,184.37345557284607
12898,1017490,149,132,1216,416.13,416.13,0,0,123.0089763184186
12899,1032990,149,132,2126,508.31,509.31,0,0,62.40898284700171
12900,1135634,149,132,2826,379.33,378.33,0,0,156.9414698857828
12901,1198010,149,132,1754,306.55,305.55,0,0,202.79037277709472
12902,1063801,149,132,1971,340.53,338.53,0,0,180.3869810434224
12903,1232162,149,132,1902,447.23,447.23,0,0,104.51632028257484
12904,1338164,149,132,1247,447.23,445.23,0,0,102.09759285351072
12905,1399699,149,132,1770,427.83,486.03,0,0,95.93305001820056
12906,1159200,149,132,1198,195.03,246.38,0,0,258.904585830948
12907,1285083,149,132,1311,159.11,160.11,0,0,303.2697850686046
12908,1469794,149,132,1803,188.18,188.18,0,0,285.6346963672341
12909,1260006,149,132,1438,196.0,196.0,0,0,278.3923819389206
12910,1432624,149,132,2494,195.0,196.0,0,0,283.81639724264124
12911,1069560,149,132,1847,194.0,195.0,0,0,281.396844133606
12912,1314621,149,132,1558,563.6,640.23,0,0,-7.088122046114563
12913,1032488,149,132,2581,562.6,639.23,0,0,-1.4530609450198995
12914,1305157,149,132,1962,563.6,563.6,0,0,23.229522202666374
12915,1357660,149,132,1445,492.76,728.53,1,1,570.5690353027662
12916,1146905,149,132,2444,478.24,727.53,1,0,316.11778761144546
12917,1250390,149,132,2867,499.58,728.53,1,1,575.171471637394
12918,1313978,149,132,2760,222.13,222.13,0,0,266.45123649943184
12919,1224536,149,132,1525,320.13,319.13,0,1,456.6091477942422
12920,1028926,149,132,2704,319.13,319.13,0,1,462.6264071385891
12921,1210886,149,132,2492,389.03,388.03,0,0,148.53077907483907
12922,1425911,149,132,1543,360.87,486.03,1,0,440.0033692582978
12923,1395996,149,132,2304,355.99,484.03,1,0,446.0284780711301
12924,1258284,149,132,2664,287.15,344.38,0,0,199.221689665079
12925,1407411,149,132,2569,317.25,315.25,0,0,199.59065129317082
12926,1086007,149,132,2490,290.03,291.03,0,0,217.18040886833478
12927,1240827,149,23,1885,160.11,160.11,0,0,357.2005421054431
12928,1485036,149,23,1993,157.17,157.17,0,0,359.78239991273523
12929,1412215,149,23,2539,160.11,159.11,0,0,360.725072910218
12930,1134426,149,23,1778,192.12,190.12,0,0,334.9856513892208
12931,1409562,149,23,1062,185.3,186.3,0,0,335.20253712611935
12932,1252129,149,23,2707,185.3,239.59,0,0,323.4081445865423
12933,1466995,149,23,1207,382.21,381.21,0,0,198.6070177532377
12934,1279324,149,23,1230,388.0,389.0,0,0,193.91870132924691
12935,1339668,149,23,2322,382.24,381.24,0,0,203.96376888691373
12936,1295887,149,23,2290,260.02,304.64,0,0,272.5975784361327
12937,1188104,149,23,1727,464.63,465.63,0,0,142.59762614870988
12938,1085039,149,23,1109,198.88,311.43,0,0,284.612753433187
12939,1050056,149,23,1571,583.03,581.03,0,0,59.95661592956344
12940,1141506,149,23,2956,581.03,583.03,0,0,66.55781897301517
12941,1468730,149,23,2577,320.13,320.13,0,0,248.3630014473224
12942,1305167,149,23,2640,321.13,319.13,0,0,248.70626880928108
12943,1356988,149,23,1878,319.13,319.13,0,0,245.69264597964838
12944,1048644,149,23,2306,335.62,337.62,0,0,235.4569191036485
12945,1169338,149,23,1216,422.95,423.95,0,0,169.35098271898875
12946,1090148,149,23,2126,510.25,510.25,0,0,112.91232110757204
12947,1023369,149,23,2826,378.33,379.33,0,0,208.39514224924926
12948,1219708,149,23,1754,328.86,329.86,0,0,237.90357180494556
12949,1212523,149,23,1971,340.53,340.53,0,0,231.13964639978403
12950,1403827,149,23,1902,445.23,447.23,0,0,156.67099965314634
12951,1452741,149,23,1247,446.23,446.23,0,0,153.5512652169773
12952,1037225,149,23,1311,227.01,226.01,0,0,307.9049099731986
12953,1003089,149,23,1803,171.75,226.01,0,0,328.5577932553043
12954,1430497,149,23,1438,194.0,242.5,0,1,577.7752957667112
12955,1384588,149,23,2494,196.0,242.5,0,1,582.2069165471094
12956,1493343,149,23,1847,194.0,242.5,0,1,579.7479527798508
12957,1108739,149,23,1558,562.6,562.6,0,0,73.47507082972902
12958,1205048,149,23,2581,563.6,562.6,0,0,78.07832674927795
12959,1379067,149,23,1962,563.6,564.6,0,0,74.35239639169208
12960,1010055,149,23,1445,494.7,726.53,1,1,622.1607875313689
12961,1320813,149,23,2444,488.88,727.53,1,0,364.0911780570848
12962,1221392,149,23,2867,464.63,728.53,1,0,373.78300567969166
12963,1487103,149,23,2760,222.13,222.13,0,0,317.94431952112166
12964,1276585,149,23,1525,319.13,319.13,0,0,243.9900838142736
12965,1115907,149,23,2704,321.13,321.13,0,0,248.27453096996987
12966,1059297,149,23,2492,389.03,387.03,0,0,200.39407092919294
12967,1304461,149,23,1543,373.48,484.03,1,1,752.508450141716
12968,1289905,149,23,2304,377.36,486.03,1,1,754.1549316157902
12969,1003698,149,23,2664,327.89,327.89,0,0,243.34279871068003
12970,1333400,149,23,2569,326.89,326.89,0,0,243.58560910104103
12971,1239454,149,23,2490,292.03,290.03,0,0,268.382104373807
12972,1055152,149,86,1885,160.11,158.11,0,0,328.178902611446
12973,1225205,149,86,1993,156.17,158.17,0,0,329.98093209518663
12974,1435274,149,86,2539,159.11,159.11,0,0,331.29381392533355
12975,1361159,149,86,2139,290.03,290.03,0,0,237.58872764255165
12976,1325155,149,86,2631,96.06,165.93,0,0,350.0695418349583
12977,1042206,149,86,1248,99.0,163.93,0,0,343.1670347520953
12978,1465788,149,86,1778,193.06,193.06,0,0,303.82422997788865
12979,1010758,149,86,1062,192.12,192.12,0,0,301.0298210110026
12980,1239556,149,86,2707,196.94,243.53,0,0,288.3369738760292
12981,1130835,149,86,1207,384.15,384.15,0,0,167.11479816746476
12982,1126299,149,86,1230,386.12,384.12,0,0,166.58516384127108
12983,1317214,149,86,2322,384.12,386.12,0,0,171.77319205623888
12984,1229307,149,86,2290,283.3,283.3,0,0,243.0347962648765
12985,1008850,149,86,1727,464.63,465.63,0,0,112.83556898938457
12986,1371311,149,86,1109,259.99,309.43,0,0,235.37603749911057
12987,1496308,149,86,1571,582.03,583.03,0,0,29.78493927935085
12988,1122414,149,86,2956,678.03,679.03,0,0,-30.83170904282315
12989,1395159,149,86,2577,321.13,320.13,0,0,218.27014611355628
12990,1002230,149,86,2640,321.13,321.13,0,0,218.20379398462762
12991,1143224,149,86,1878,320.13,321.13,0,0,214.8593729805541
12992,1236638,149,86,2306,336.62,336.62,0,0,205.7342726025464
12993,1050839,149,86,1216,434.56,435.56,0,0,131.4502342071754
12994,1163875,149,86,2126,508.31,508.31,0,0,84.51021754203032
12995,1031011,149,86,2826,378.33,377.33,0,0,179.37350275525216
12996,1489736,149,86,1754,319.13,319.13,0,0,215.33252165741527
12997,1341427,149,86,1971,340.53,338.53,0,0,202.1180069057869
12998,1240489,149,86,1770,425.83,484.03,0,0,119.06608989477479
12999,1456593,149,86,1198,171.75,338.53,0,0,254.22184926429955
13000,1052585,149,86,1311,226.01,254.14,0,0,268.05967652547344
13001,1394883,149,86,1803,169.75,340.53,0,0,257.0610169281696
13002,1045296,149,86,1438,196.0,195.0,0,0,300.4936166339492
13003,1445153,149,86,2494,196.0,196.0,0,0,305.2166249305649
13004,1451679,149,86,1847,196.0,195.0,0,0,302.4662736470888
13005,1225058,149,86,1558,564.6,563.6,0,0,42.68120848885803
13006,1498918,149,86,2581,562.6,564.6,0,0,47.90665009906536
13007,1485511,149,86,1962,562.6,564.6,0,0,44.92113740680759
13008,1452266,149,86,1445,522.83,728.53,1,1,582.3529600596949
13009,1136292,149,86,2444,515.13,728.53,1,0,325.2754599860235
13010,1310817,149,86,2867,533.5,728.53,1,0,321.23887824662626
13011,1163223,149,86,1525,319.13,320.13,0,0,213.85781782228423
13012,1267340,149,86,2492,387.03,389.03,0,0,170.55319245342116
13013,1227931,149,86,1543,383.18,486.03,1,1,718.7972330249866
13014,1205560,149,86,2304,362.78,486.03,1,0,464.7729666637132
13015,1365667,149,86,2664,343.38,343.38,0,0,202.72214301129952
13016,1023335,149,86,2569,345.38,345.38,0,0,200.86193238034582
13017,1048292,149,86,2490,281.33,280.33,0,0,245.75061335784028
13018,1014247,149,68,1885,122.28,121.28,0,0,362.83123376022536
13019,1023285,149,68,1993,121.28,122.28,0,0,363.31272030840574
13020,1439264,149,68,2539,119.31,120.31,0,0,367.3271288781096
13021,1256710,149,68,2139,261.93,292.03,0,0,254.64718358167522
13022,1209335,149,68,2631,97.0,137.8,0,0,368.6760109164891
13023,1001246,149,68,1778,177.51,179.51,0,0,322.48791617570635
13024,1452526,149,68,1062,179.45,179.45,0,0,318.4150246936863
13025,1125626,149,68,2707,191.09,192.09,0,0,317.819130451413
13026,1397692,149,68,1207,315.28,315.28,0,0,223.89659564944492
13027,1097219,149,68,1230,332.71,332.71,0,0,211.788975328081
13028,1001749,149,68,2322,330.8,367.63,0,0,204.7599569360474
13029,1174009,149,68,2290,239.65,239.65,0,0,282.13719702767054
13030,1273784,149,68,1727,423.95,422.95,0,0,150.59639660640528
13031,1496218,149,68,1109,278.42,277.42,0,0,249.6332567804078
13032,1413745,149,68,1571,629.53,631.53,0,0,4.620342511867534
13033,1389077,149,68,2956,631.53,630.53,0,0,11.008979355548036
13034,1221196,149,68,2104,653.78,654.78,0,0,-9.438144401715249
13035,1444587,149,68,2577,320.13,320.13,0,0,227.1043891906615
13036,1373602,149,68,2640,292.94,293.94,0,0,246.09841758491558
13037,1329527,149,68,1878,320.13,321.13,0,0,223.36281788321844
13038,1193964,149,68,2306,335.62,337.62,0,0,214.19830684698758
13039,1468201,149,68,1216,417.13,418.13,0,0,152.17223124367848
13040,1289132,149,68,2126,508.31,509.31,0,1,357.0863987881297
13041,1461927,149,68,2826,326.92,327.92,0,0,223.17530022785218
13042,1206526,149,68,1754,282.27,284.27,0,0,248.93466717663875
13043,1069368,149,68,1971,290.06,290.06,0,0,245.2608577917083
13044,1484014,149,68,1902,445.23,445.23,0,0,136.15280506181358
13045,1122166,149,68,1247,445.23,445.23,0,0,132.9936599674213
13046,1306210,149,68,1770,426.83,485.03,0,0,126.86852779033433
13047,1484168,149,68,1558,511.19,512.19,0,0,87.88501997566789
13048,1139063,149,68,2581,511.19,513.19,0,0,92.44886523699358
13049,1093872,149,68,1962,513.19,512.19,0,0,89.17196502851823
13050,1388566,149,68,1445,520.89,727.53,1,0,327.4254170773394
13051,1040282,149,68,2444,534.53,728.53,1,1,591.8043654806349
13052,1319244,149,68,2867,516.04,727.53,1,0,335.88826810769166
13053,1170280,149,68,2760,243.5,244.5,0,0,281.33497868996454
13054,1128364,149,68,1525,320.13,319.13,0,0,222.40067338317186
13055,1421850,149,68,2704,320.13,321.13,0,0,227.3467168877498
13056,1186084,149,68,2492,446.23,446.23,0,0,138.2974402008025
13057,1425827,149,68,1543,355.02,482.09,1,1,738.0745773206012
13058,1459114,149,68,2304,360.9,482.09,1,1,739.799880111122
13059,1466692,149,68,2664,283.24,284.24,0,0,253.01394048858964
13060,1203269,149,68,2569,261.9,262.9,0,0,267.5152334034647
13061,1352296,149,68,2490,281.36,279.36,0,0,254.6032368829555
13062,1162670,149,51,1885,158.14,159.14,0,0,344.98373611707564
13063,1300191,149,51,1993,156.17,158.17,0,0,346.51540829481183
13064,1009989,149,51,2539,159.11,150.38,0,1,615.5031584102153
13065,1465666,149,51,2139,279.36,281.36,0,0,260.86253094265805
13066,1461783,149,51,2631,96.06,163.93,0,0,367.3444356999116
13067,1442787,149,51,1248,95.06,164.93,0,0,360.63464692635324
13068,1031907,149,51,1778,193.03,195.03,0,0,319.6393187223988
13069,1188853,149,51,1062,192.06,192.06,0,0,317.60635763105404
13070,1456783,149,51,2707,192.06,239.62,0,0,307.9332617026422
13071,1322215,149,51,1207,381.24,380.24,0,0,186.0594135904293
13072,1010784,149,51,1230,383.15,384.15,0,0,184.09100435400558
13073,1167640,149,51,2322,376.42,374.42,0,0,195.18625754122826
13074,1195948,149,51,2290,283.27,284.27,0,0,259.2200938420507
13075,1204311,149,51,1727,466.63,466.63,0,0,128.33824000746398
13076,1297826,149,51,1109,195.94,311.43,0,0,272.35771910634287
13077,1148491,149,51,1571,582.03,582.03,0,0,46.689624311640046
13078,1356906,149,51,2956,582.03,582.03,0,0,53.36964867153824
13079,1039066,149,51,2104,582.03,581.03,0,0,49.63055732035161
13080,1462622,149,51,2577,281.36,319.13,0,0,248.33067454335742
13081,1138775,149,51,2640,255.11,319.13,0,0,257.3179833261647
13082,1122589,149,51,1878,319.13,320.13,0,0,232.09485618728417
13083,1307805,149,51,2306,336.62,335.62,0,0,222.63895763483572
13084,1304407,149,51,1216,418.13,416.13,0,0,160.61288203152662
13085,1470811,149,51,2126,508.31,509.31,0,1,365.1174300850905
13086,1243938,149,51,2826,378.33,378.33,0,0,195.53777012221326
13087,1425470,149,51,1754,311.43,310.43,0,0,237.63496064441236
13088,1007261,149,51,1971,339.53,340.53,0,0,218.2428636145247
13089,1109541,149,51,1902,447.23,447.23,0,0,142.7818223445645
13090,1318923,149,51,1247,445.23,446.23,0,0,140.654482431718
13091,1249534,149,51,1770,425.83,484.03,0,0,135.6005660944
13092,1329857,149,51,1198,169.75,202.73,0,0,321.69228128858924
13093,1439027,149,51,1311,154.23,197.88,0,0,329.166794612143
13094,1182612,149,51,1803,170.75,227.01,0,0,315.2908016373809
13095,1155033,149,51,1438,195.0,195.0,0,0,317.35889100801523
13096,1300537,149,51,2494,195.0,196.0,0,0,322.0818993046309
13097,1352454,149,51,1847,195.0,194.0,0,0,319.7017568538189
13098,1106118,149,51,1558,564.6,564.6,0,0,58.845475855819075
13099,1038138,149,51,2581,564.6,562.6,0,0,64.51994761513708
13100,1053303,149,51,1962,564.6,564.6,0,0,60.794017257551104
13101,1381996,149,51,1445,485.97,728.53,1,0,346.63771179310993
13102,1173304,149,51,2444,482.15,726.53,1,1,617.9030228201348
13103,1399035,149,51,2867,481.18,728.53,1,0,355.08071493299576
13104,1421408,149,51,2760,222.13,224.13,0,0,303.9763208960934
13105,1307650,149,51,1525,321.13,321.13,0,0,229.36048884036364
13106,1119858,149,51,2704,320.13,321.13,0,1,499.82069336080974
13107,1161557,149,51,2492,389.03,388.03,0,0,186.79628113682872
13108,1255540,149,51,1543,365.75,484.03,1,1,741.8379390704436
13109,1358312,149,51,2304,344.38,485.03,1,1,752.2072832818129
13110,1025813,149,51,2664,345.38,345.38,0,0,217.85460519671489
13111,1293845,149,51,2569,302.7,344.38,0,0,231.88508349776976
13112,1469131,149,51,2490,258.08,290.03,0,0,266.38512143637314
13113,1452584,149,61,1885,141.65,142.65,0,0,351.81920560719993
13114,1377778,149,61,1993,142.62,143.62,0,0,351.6601260167118
13115,1026971,149,61,2539,141.65,141.65,0,0,355.3437364119748
13116,1311807,149,61,2139,290.03,291.03,0,0,249.02885895247698
13117,1397297,149,61,2631,96.09,151.35,0,0,367.2676028125569
13118,1157453,149,61,1248,93.12,146.5,0,0,363.3752081137318
13119,1178848,149,61,1778,172.69,171.69,0,0,330.28429168786937
13120,1409156,149,61,1062,179.45,180.45,0,0,321.3517111009472
13121,1159256,149,61,2707,192.12,236.74,0,0,304.2554791932125
13122,1054258,149,61,1207,341.5,341.5,0,0,208.82308716307892
13123,1322887,149,61,1230,327.86,329.86,0,0,217.7553368871367
13124,1163471,149,61,2322,341.5,340.5,0,0,214.5710773396322
13125,1285982,149,61,2290,259.02,293.0,0,0,259.28589040604766
13126,1348099,149,61,1727,446.23,447.23,0,0,137.5444380627045
13127,1015778,149,61,1109,235.77,310.43,0,0,254.82810059399284
13128,1135794,149,61,1571,631.53,629.53,0,0,8.006059068238983
13129,1396176,149,61,2104,629.53,629.53,0,0,11.238379593168133
13130,1154956,149,61,2577,320.13,320.13,0,0,230.41128443058653
13131,1430845,149,61,2640,319.13,319.13,0,0,231.41614814142685
13132,1014641,149,61,1878,319.13,319.13,0,0,227.7409289629125
13133,1247169,149,61,2306,337.62,335.62,0,0,217.58402340335908
13134,1243749,149,61,1216,414.25,412.25,0,0,158.60865316205792
13135,1381322,149,61,2826,326.92,325.92,0,0,227.2226131331054
13136,1080295,149,61,1754,306.55,307.55,0,0,235.59132111672042
13137,1423648,149,61,1971,329.86,329.86,0,0,220.6676741488576
13138,1278953,149,61,1902,447.23,446.23,0,0,138.42789512019283
13139,1441916,149,61,1247,447.23,447.23,0,0,134.89854119313645
13140,1130663,149,61,1770,434.56,485.03,0,0,127.61835314183168
13141,1313063,149,61,1558,563.6,563.6,0,0,54.82234680588823
13142,1014037,149,61,2581,556.81,557.81,0,0,64.1460296454564
13143,1182550,149,61,1962,564.6,563.6,0,0,56.440090033179445
13144,1216318,149,61,1445,512.16,726.53,1,0,333.99038921279697
13145,1276624,149,61,2444,515.1,726.53,1,0,337.83614173917437
13146,1226209,149,61,2867,520.95,727.53,1,0,337.5709443111122
13147,1304852,149,61,2760,244.5,242.5,0,0,285.05149342077686
13148,1482935,149,61,1525,319.13,320.13,0,0,225.66815796487361
13149,1079134,149,61,2704,321.13,319.13,0,0,231.06323161856216
13150,1210839,149,61,2492,456.93,455.93,0,0,134.4737692973689
13151,1436244,149,61,1543,356.02,435.56,1,1,758.2764913699453
13152,1281479,149,61,2304,387.03,484.09,1,0,469.27965621148076
13153,1034893,149,61,2664,322.07,322.07,0,0,229.47094247529478
13154,1351362,149,61,2569,311.4,311.4,0,0,236.49249062436036
13155,1005706,149,61,2490,273.54,273.54,0,0,262.6515892531129
13156,1262599,150,55,1885,159.14,157.14,0,0,343.4281310336718
13157,1338024,150,55,1993,158.11,160.11,0,0,343.1902301267371
